"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 14, 2005","117.33","117.52","117.87","117.01","-","-0.19%"
"Feb 11, 2005","117.55","116.99","117.61","116.20","-","0.48%"
"Feb 10, 2005","116.99","116.56","117.28","116.17","-","0.39%"
"Feb 09, 2005","116.53","115.35","116.58","115.30","-","1.01%"
"Feb 08, 2005","115.36","115.03","115.56","114.84","-","0.27%"
"Feb 07, 2005","115.05","115.13","115.96","114.78","-","-0.04%"
"Feb 04, 2005","115.10","112.57","115.29","112.57","-","2.25%"
"Feb 03, 2005","112.57","112.73","113.66","112.25","-","-0.14%"
"Feb 02, 2005","112.73","111.62","112.81","111.47","-","0.92%"
"Feb 01, 2005","111.70","110.84","111.79","110.20","-","0.80%"
"Jan 31, 2005","110.81","111.29","111.80","109.21","-","-0.35%"
"Jan 28, 2005","111.20","110.97","111.57","110.35","-","0.37%"
"Jan 27, 2005","110.79","112.10","112.34","110.42","-","-1.18%"
"Jan 26, 2005","112.11","111.97","112.39","111.29","-","0.13%"
"Jan 25, 2005","111.97","114.56","115.23","111.97","-","-2.24%"
"Jan 24, 2005","114.54","115.51","116.19","114.54","-","-0.84%"
"Jan 21, 2005","115.51","115.34","116.45","114.96","-","0.10%"
"Jan 20, 2005","115.39","115.97","116.10","114.95","-","-0.53%"
"Jan 19, 2005","116.01","115.89","117.43","115.49","-","0.08%"
"Jan 18, 2005","115.92","114.63","115.92","113.79","-","1.13%"
"Jan 14, 2005","114.62","113.54","114.92","113.54","-","0.94%"
"Jan 13, 2005","113.55","113.09","115.27","113.09","-","0.37%"
"Jan 12, 2005","113.13","113.51","113.73","111.25","-","-0.34%"
"Jan 11, 2005","113.52","114.87","115.11","113.50","-","-1.16%"
"Jan 10, 2005","114.85","115.03","115.43","114.61","-","-0.16%"
"Jan 07, 2005","115.03","114.95","116.22","114.45","-","0.17%"
